Error Message
"kubelet E0210 16:25:02.889716  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(a6fdf4ca2f6f43845d56cc8d8174707ed1fd2fcb7b766d83247dca868f0b32c0): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:25:02.889851  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(a6fdf4ca2f6f43845d56cc8d8174707ed1fd2fcb7b766d83247dca868f0b32c0): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-node-hprcj"""
"kubelet E0210 16:25:02.889916  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(a6fdf4ca2f6f43845d56cc8d8174707ed1fd2fcb7b766d83247dca868f0b32c0): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-node-hprcj"""
"kubelet E0210 16:25:02.890015  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""topolvm-node-hprcj_openshift-storage(84a6ccac-e235-446f-b9db-67ffc050ed35)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""topolvm-node-hprcj_openshift-storage(84a6ccac-e235-446f-b9db-67ffc050ed35)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(a6fdf4ca2f6f43845d56cc8d8174707ed1fd2fcb7b766d83247dca868f0b32c0): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-storage/topolvm-node-hprcj"" podUID=""84a6ccac-e235-446f-b9db-67ffc050ed35"""
"kubelet E0210 16:25:03.685480  goroutinemap.go:150] Operation for ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"" failed. No retries permitted until 2024-02-10 16:25:05.685451189 -0600 CST m=+98.098474108 (durationBeforeRetry 2s). Error: RegisterPlugin error -- dial failed at socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: failed to dial socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: context deadline exceeded"
"kubelet W0210 16:25:05.692127  logging.go:59] [core] [Channel #233 SubChannel #234] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
kubelet W0210 16:25:11.554638  manager.go:1159] Failed to process watch event {EventType:0 Name:/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda609e097_a03a_4a1c_b323_fb5e0ce25eb0.slice/crio-68348cc4f9314b56c0a726feb9a97f6545cdf82bfd15d12c55cec2b1f4970fa8 WatchSource:0}: Error finding container 68348cc4f9314b56c0a726feb9a97f6545cdf82bfd15d12c55cec2b1f4970fa8: Status 404 returned error can't find the container with id 68348cc4f9314b56c0a726feb9a97f6545cdf82bfd15d12c55cec2b1f4970fa8
"kubelet W0210 16:25:14.528316  logging.go:59] [core] [Channel #233 SubChannel #234] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:25:15.695570  goroutinemap.go:150] Operation for ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"" failed. No retries permitted until 2024-02-10 16:25:19.695545118 -0600 CST m=+112.108568031 (durationBeforeRetry 4s). Error: RegisterPlugin error -- dial failed at socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: failed to dial socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: context deadline exceeded"
kubelet W0210 16:25:16.439874  manager.go:1159] Failed to process watch event {EventType:0 Name:/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod84a6ccac_e235_446f_b9db_67ffc050ed35.slice/crio-20ab4892049d8af9878d488269654cee2592249e33ef9862f5d4552a1c1604d7 WatchSource:0}: Error finding container 20ab4892049d8af9878d488269654cee2592249e33ef9862f5d4552a1c1604d7: Status 404 returned error can't find the container with id 20ab4892049d8af9878d488269654cee2592249e33ef9862f5d4552a1c1604d7
"kubelet W0210 16:25:19.697567  logging.go:59] [core] [Channel #235 SubChannel #236] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"{""level"":""warn"",""ts"":""2024-02-13T02:21:44.744Z"",""caller"":""grpclog/grpclog.go:60"",""msg"":""grpc: addrConn.createTransport failed to connect to {https://127.0.0.1:2379 <nil> 0 <nil>}. Err :connection error: desc = \""transport: authentication handshake failed: x509: certificate has expired or is not yet valid: current time 2024-02-13T02:21:44Z is after 2023-12-19T00:38:46Z\"". Reconnecting...""}"
